LineId,Time,Program,Content,EventId,EventTemplate,ParameterList
766,[10.30,16:49:28] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
767,[10.30,16:49:28] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
768,[10.30,16:49:28] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1293 bytes (1.26 KB) sent, 2460 bytes (2.40 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
769,[10.30,16:49:28] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1293 bytes (1.26 KB) sent, 2460 bytes (2.40 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
770,[10.30,16:49:28] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
771,[10.30,16:49:28] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 530 bytes sent, 43997 bytes (42.9 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
772,[10.30,16:49:28] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 438 bytes sent, 6877 bytes (6.71 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
773,[10.30,16:49:28] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
774,[10.30,16:49:28] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
775,[10.30,16:49:28] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
776,[10.30,16:49:28] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
777,[10.30,16:49:28] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
778,[10.30,16:49:28] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
779,[10.30,16:49:28] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
780,[10.30,16:49:28] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
781,[10.30,16:49:28] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
782,[10.30,16:49:28] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
783,[10.30,16:49:28] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 944 bytes sent, 7821 bytes (7.63 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
784,[10.30,16:49:28] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1293 bytes (1.26 KB) sent, 2460 bytes (2.40 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
785,[10.30,16:49:28] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1216 bytes (1.18 KB) sent, 403 bytes received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
786,[10.30,16:49:28] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1203 bytes (1.17 KB) sent, 367 bytes received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
787,[10.30,16:49:28] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1148 bytes (1.12 KB) sent, 5020 bytes (4.90 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
788,[10.30,16:49:28] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 529 bytes sent, 31351 bytes (30.6 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
789,[10.30,16:49:28] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 934 bytes sent, 5869 bytes (5.73 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
790,[10.30,16:49:28] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1032 bytes (1.00 KB) sent, 90706 bytes (88.5 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
791,[10.30,16:49:28] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1184 bytes (1.15 KB) sent, 8601 bytes (8.39 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
792,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
793,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
794,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
795,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
796,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
797,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
798,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
799,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
800,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
801,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
802,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
803,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
804,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1169 bytes (1.14 KB) sent, 29272 bytes (28.5 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
805,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1522 bytes (1.48 KB) sent, 115720 bytes (113 KB) received, lifetime 00:01",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
806,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 512 bytes sent, 343 bytes received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
807,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
808,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
809,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
810,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
811,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
812,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 503 bytes sent, 47890 bytes (46.7 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
813,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
814,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1325 bytes (1.29 KB) sent, 514 bytes received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
815,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1293 bytes (1.26 KB) sent, 2442 bytes (2.38 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
816,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1293 bytes (1.26 KB) sent, 2439 bytes (2.38 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
817,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
818,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1293 bytes (1.26 KB) sent, 2459 bytes (2.40 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
819,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1293 bytes (1.26 KB) sent, 2440 bytes (2.38 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
820,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 495 bytes sent, 34385 bytes (33.5 KB) received, lifetime 00:01",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
821,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 3650 bytes (3.56 KB) sent, 12444 bytes (12.1 KB) received, lifetime 00:01",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
822,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2305 bytes (2.25 KB) sent, 10373 bytes (10.1 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
823,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1293 bytes (1.26 KB) sent, 2439 bytes (2.38 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
824,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1109 bytes (1.08 KB) sent, 3318 bytes (3.24 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
825,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1293 bytes (1.26 KB) sent, 2177 bytes (2.12 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
826,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
827,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
828,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
829,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
830,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
831,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
832,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
833,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
834,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
835,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
836,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1154 bytes (1.12 KB) sent, 1397 bytes (1.36 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
837,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
838,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 492 bytes sent, 4943 bytes (4.82 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
839,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
840,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
841,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
842,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1293 bytes (1.26 KB) sent, 2429 bytes (2.37 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
843,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 508 bytes sent, 29786 bytes (29.0 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
844,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 530 bytes sent, 3256 bytes (3.17 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
845,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 508 bytes sent, 47293 bytes (46.1 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
846,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1252 bytes (1.22 KB) sent, 29684 bytes (28.9 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
847,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
848,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
849,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
850,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
851,[10.30,16:49:29] chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,a7847f13,proxy.cse.cuhk.edu.hk 5070 open through proxy proxy.cse.cuhk.edu.hk 5070 HTTPS,[]
852,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 514 bytes sent, 344 bytes received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
853,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 504 bytes sent, 344 bytes received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
854,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1033 bytes (1.00 KB) sent, 46836 bytes (45.7 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
855,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 494 bytes sent, 4096 bytes (4.00 KB) received, lifetime <1 sec",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
856,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1028 bytes (1.00 KB) sent, 1209 bytes (1.18 KB) received, lifetime 00:01",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
857,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1030 bytes (1.00 KB) sent, 1211 bytes (1.18 KB) received, lifetime 00:01",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
858,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
859,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
860,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
861,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
862,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
863,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
864,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 729 bytes sent, 248 bytes received, lifetime 00:01",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
865,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
866,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
867,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
868,[10.30,16:49:29] chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 6289 bytes (6.14 KB) sent, 54034 bytes (52.7 KB) received, lifetime 00:01",b2d89825,proxy.cse.cuhk.edu.hk 5070 close <*> bytes sent <*> bytes received lifetime <*>,[]
